,failed_call_count,submitted_complaint,months_as_customer,billing_level,call_count,sms_count,plan_type,account_status,age,customer_value,has_churned
2086,0,0,33,0,38,31,1,2,30,179.92,0
2087,1,0,34,0,47,168,1,1,25,869.49,0
2088,0,0,25,0,30,186,2,1,25,883.8,0
2089,0,0,24,0,33,23,1,1,45,89.9,0
2090,6,0,25,0,19,3,1,2,25,32.13,0
2091,0,0,24,0,4,14,1,2,45,48.1,0
2092,5,0,23,0,26,12,1,1,25,96.57,0
2093,0,0,23,0,55,1,1,1,30,123.0,0
2094,0,0,16,0,20,21,1,1,25,157.95,0
2095,11,0,15,0,135,78,2,1,15,771.21,0
2096,7,0,13,0,165,66,1,1,45,384.8,0
2097,3,0,14,2,39,24,1,1,30,199.44,0
2098,0,0,7,0,34,208,1,1,30,996.76,0
2099,0,0,7,0,13,0,1,1,25,53.775,1
2100,13,0,40,1,77,12,1,1,30,238.08,0
2101,5,0,41,0,11,14,1,2,30,81.36,0
2102,15,0,39,1,66,366,1,1,30,1576.96,0
2103,15,0,40,1,72,8,1,1,15,295.625,0
2104,8,0,40,1,64,9,1,1,25,164.79,0
2105,16,0,40,2,88,39,1,1,30,322.72,0
2106,9,0,40,1,45,292,1,1,30,1276.4,0
2107,18,0,39,3,127,151,1,1,30,985.88,0
2108,12,0,40,1,175,7,1,1,30,598.12,0
2109,12,0,40,2,89,9,1,1,30,232.36,0
2110,11,0,40,1,101,14,1,1,30,308.96,0
2111,14,1,40,0,60,15,1,2,30,164.12,0
2112,30,0,40,4,231,61,2,1,30,871.04,0
2113,9,0,40,2,33,490,1,1,30,2097.32,0
2114,14,0,39,1,188,157,1,1,25,1425.51,0
2115,8,0,39,2,92,193,1,1,30,1047.88,0
2116,5,0,39,0,20,7,1,2,25,85.5,0
2117,7,0,40,0,20,20,1,2,30,121.4,0
2118,5,0,39,0,6,7,1,2,25,45.495,1
2119,8,0,39,1,133,391,1,1,30,1881.84,0
2120,12,0,39,2,160,18,1,1,45,343.25,0
2121,13,0,39,2,81,115,1,1,25,837.18,0
2122,28,0,35,0,53,23,1,2,30,144.52,1
2123,26,0,38,9,99,8,1,1,55,174.585,0
2124,18,0,38,2,104,33,1,1,25,428.715,0
2125,6,0,36,1,28,7,1,1,30,154.92,0
2126,14,1,37,0,47,16,1,2,30,197.68,1
2127,14,1,38,0,50,41,1,2,45,168.075,1
2128,5,0,38,0,8,7,1,2,30,45.84,1
2129,6,0,38,1,31,7,1,1,45,67.6,0
2130,8,0,35,2,103,21,1,1,55,139.395,0
2131,5,0,38,0,13,16,1,2,45,63.65,1
2132,5,0,38,2,10,11,1,1,55,26.295,0
2133,30,0,33,4,244,7,2,1,25,779.58,0
2134,11,0,36,4,122,278,2,1,30,1407.68,0
2135,7,0,38,1,88,9,1,1,30,200.44,0
2136,8,0,37,0,50,45,1,2,30,260.8,0
2137,11,0,38,1,59,182,1,1,25,960.48,0
2138,9,0,29,2,42,200,2,1,30,866.48,0
2139,9,0,28,1,45,37,1,1,55,84.27,0
2140,16,0,29,0,31,17,1,2,30,109.44,0
2141,5,0,28,0,16,28,1,2,45,98.65,0
2142,15,0,27,1,38,26,1,1,25,187.56,0
2143,7,0,27,1,67,15,1,1,30,203.88,0
2144,7,0,20,1,32,35,1,1,30,221.28,0
2145,21,0,19,2,147,92,2,1,25,722.025,0
2146,17,0,17,1,177,80,1,1,55,261.225,0
2147,13,0,18,4,51,38,2,1,30,280.36,0
2148,7,0,11,2,46,222,1,1,30,1077.64,0
2149,8,1,11,2,25,7,1,1,30,100.72,1
2150,16,0,42,2,80,17,1,1,30,260.6,0
2151,8,0,43,2,14,19,1,1,30,103.88,0
2152,18,0,41,2,69,371,1,1,30,1599.48,0
2153,18,0,42,2,75,13,1,1,15,326.59,0
2154,11,0,42,2,67,14,1,1,25,190.125,0
2155,19,0,42,3,91,44,1,1,30,345.24,0
2156,12,0,42,2,48,297,1,1,45,811.825,0
2157,21,0,41,4,130,156,1,1,30,1008.4,0
2158,15,0,42,2,178,12,1,1,30,620.64,0
2159,15,0,42,3,92,14,1,1,45,159.3,0
2160,14,0,42,2,104,19,1,1,30,331.48,0
2161,17,0,42,2,63,20,1,1,45,116.65,0
2162,33,0,42,5,234,66,2,1,30,893.56,0
2163,12,0,42,3,36,495,1,1,45,1324.9,0
2164,17,0,41,2,191,162,1,1,25,1450.845,0
2165,11,0,41,3,95,198,1,1,30,1070.4,0
2166,8,0,41,2,23,12,1,1,25,110.835,0
2167,10,0,42,2,23,25,1,1,30,143.92,0
2168,8,0,41,2,9,12,1,1,30,62.96,1
2169,11,0,41,2,136,396,1,1,30,1904.36,0
2170,15,0,41,3,163,23,1,1,45,357.325,0
2171,16,0,41,3,84,120,1,1,25,862.515,0
2172,31,1,37,2,56,28,1,1,30,167.04,1
2173,29,1,40,10,102,13,2,1,55,183.03,0
2174,21,0,40,3,107,38,1,1,30,403.6,0
2175,9,0,38,2,31,12,1,1,30,177.44,0
2176,17,1,39,2,50,21,1,1,30,220.2,1
2177,17,0,40,2,53,46,1,1,45,182.15,1
2178,8,0,40,2,11,12,1,1,30,68.36,1
2179,9,0,40,2,34,12,1,1,45,81.675,0
2180,11,0,37,3,106,26,1,1,55,147.84,0
2181,8,1,40,2,16,21,1,1,45,77.725,1
2182,8,0,40,3,13,16,1,1,55,34.74,0
2183,33,0,35,5,247,12,2,1,25,804.915,0
2184,14,0,38,5,125,283,2,1,30,1430.2,0
2185,10,0,40,2,91,14,1,1,30,222.96,0
2186,11,0,39,2,53,50,1,1,45,177.075,0
2187,14,0,40,2,62,187,1,1,25,985.815,0
2188,12,0,31,3,45,205,2,1,30,889.0,0
2189,12,0,30,2,48,42,1,1,55,92.715,0
2190,19,0,31,2,34,22,1,1,30,131.96,0
2191,8,0,30,2,19,33,1,1,45,112.725,0
2192,18,0,29,2,41,31,1,1,25,212.895,0
2193,10,0,29,2,70,20,1,1,30,226.4,0
2194,10,0,22,2,35,40,1,1,30,243.8,0
2195,24,0,21,3,150,97,2,1,25,747.36,0
2196,20,0,19,2,180,85,1,1,55,269.67,0
2197,16,0,20,5,54,43,2,1,30,302.88,0
2198,10,0,13,3,49,227,1,1,30,1100.16,0
2199,11,1,13,3,28,12,1,1,30,123.24,1
2200,10,0,38,1,74,7,1,1,30,215.56,0
2201,5,0,39,0,8,9,1,2,30,58.84,0
2202,12,0,37,1,63,361,1,1,30,1554.44,0
2203,12,0,38,1,69,7,1,1,15,286.66,0
2204,5,0,38,1,61,7,1,1,25,152.955,0
2205,13,0,38,1,85,34,1,1,30,300.2,0
2206,6,0,38,1,42,287,1,1,30,1253.88,0
2207,15,0,37,2,124,146,1,1,30,963.36,0
2208,9,0,38,1,172,7,1,1,30,595.6,0
2209,9,0,38,1,86,7,1,1,30,221.84,0
2210,8,0,38,1,98,9,1,1,30,286.44,0
2211,11,0,38,0,57,10,1,2,30,141.6,0
2212,27,0,38,3,228,56,1,1,30,848.52,0
2213,6,0,38,1,30,485,1,1,30,2074.8,0
2214,11,0,37,1,185,152,1,1,25,1400.175,0
2215,5,0,37,1,89,188,1,1,30,1025.36,0
2216,5,0,37,0,17,7,1,2,25,82.665,0
2217,5,0,38,0,17,15,1,2,30,98.88,0
2218,5,0,37,0,6,7,1,2,25,45.495,1
2219,5,0,37,1,130,386,1,1,30,1859.32,0
2220,9,0,37,1,157,13,1,1,45,329.175,0
2221,10,0,37,1,78,110,1,1,25,811.845,0
2222,25,1,33,0,50,18,1,2,30,122.0,1
2223,23,0,36,8,96,7,1,1,55,172.14,0
2224,15,0,36,1,101,28,1,1,25,403.38,0
2225,5,0,34,1,25,7,1,1,30,152.4,0
2226,11,0,35,0,44,11,1,2,30,175.16,1
2227,11,1,36,0,47,36,1,2,30,246.4,1
2228,5,0,36,0,6,7,1,2,30,40.44,1
2229,5,0,36,1,28,7,1,1,45,66.025,0
2230,5,0,33,1,100,16,1,1,55,130.95,0
2231,5,0,36,0,10,11,1,2,45,49.575,1
2232,5,0,36,1,6,7,1,1,55,15.165,0
2233,27,0,31,3,241,7,1,1,25,776.745,0
2234,8,0,34,3,119,273,2,1,25,1558.305,0
2235,5,0,36,1,85,7,1,1,30,189.92,0
2236,5,0,35,0,47,40,1,2,30,238.28,0
2237,8,0,36,1,56,177,1,1,25,935.145,0
2238,6,0,27,1,39,195,2,1,25,949.455,0
2239,6,0,26,1,42,32,1,1,45,126.375,0
2240,13,0,27,0,28,12,1,2,30,86.92,0
2241,5,0,26,0,13,23,1,2,45,84.575,0
2242,12,0,25,1,35,21,1,1,25,162.225,0
2243,5,0,25,1,64,10,1,1,30,181.36,0
2244,5,0,18,1,29,30,1,1,25,223.605,0
2245,18,0,17,1,144,87,2,1,25,696.69,0
2246,14,0,15,1,174,75,1,1,55,252.78,0
2247,10,0,16,3,48,33,1,1,30,257.84,0
2248,5,0,9,1,43,217,1,1,30,1055.12,0
2249,5,1,9,1,22,7,1,1,30,98.2,1
2250,14,0,44,2,79,22,1,1,30,281.36,0
2251,6,0,45,0,13,24,1,2,30,124.64,0
2252,16,0,43,2,68,376,1,1,30,1620.24,0
2253,16,0,44,2,74,18,1,1,15,355.135,0
2254,9,0,44,2,66,19,1,1,25,213.48,0
2255,17,0,44,3,90,49,1,1,30,366.0,0
2256,10,0,44,2,47,302,1,1,45,824.8,0
2257,19,0,43,4,129,161,1,1,30,1029.16,0
2258,13,0,44,2,177,17,1,1,30,641.4,0
2259,13,0,44,3,91,19,1,1,30,275.64,0
2260,12,0,44,2,103,24,1,1,30,352.24,0
2261,15,1,44,0,62,25,1,2,30,207.4,0
2262,31,0,44,5,233,71,1,1,30,914.32,0
2263,10,0,44,3,35,500,1,1,45,1337.875,0
2264,15,0,43,2,190,167,1,1,25,1474.2,0
2265,9,0,43,3,94,203,1,1,30,1091.16,0
2266,6,0,43,0,22,17,1,2,25,134.19,0
2267,8,0,44,0,22,30,1,2,30,164.68,0
2268,6,0,43,0,8,17,1,2,25,94.185,1
2269,9,0,43,2,135,401,1,1,30,1925.12,0
2270,13,0,43,3,162,28,1,1,45,370.3,0
2271,14,0,43,3,83,125,1,1,25,885.87,0
2272,29,1,39,0,55,33,1,2,30,187.8,1
2273,27,0,42,10,101,18,1,1,55,190.815,0
2274,19,0,42,3,106,43,1,1,30,424.36,0
2275,7,0,40,2,30,17,1,1,30,198.2,0
2276,15,1,41,0,49,26,1,2,30,240.96,1
2277,15,1,42,0,52,51,1,2,45,195.125,1
2278,6,0,42,0,10,17,1,2,30,89.12,1
2279,7,0,42,2,33,17,1,1,45,94.65,0
2280,9,0,39,3,105,31,1,1,55,155.625,0
2281,6,1,42,0,15,26,1,2,45,90.7,1
2282,6,0,42,3,12,21,1,1,55,42.525,0
2283,31,0,37,5,246,17,1,1,25,828.27,0
2284,12,0,40,5,124,288,2,1,30,1450.96,0
2285,8,0,42,2,90,19,1,1,30,243.72,0
2286,9,1,41,0,52,55,1,2,45,190.05,0
2287,12,0,42,2,61,192,1,1,25,1009.17,0
2288,10,0,33,3,44,210,2,1,30,909.76,0
2289,10,0,32,2,47,47,1,1,55,100.5,0
2290,17,0,33,0,33,27,1,2,30,152.72,0
2291,6,0,32,0,18,38,1,2,45,125.7,0
2292,16,0,31,2,40,36,1,1,25,236.25,0
2293,8,0,31,2,69,25,1,1,30,247.16,0
2294,8,0,24,2,34,45,1,1,30,264.56,0
2295,22,0,23,3,149,102,2,1,25,770.715,0
2296,18,0,21,2,179,90,1,1,55,277.455,0
2297,14,0,22,5,53,48,2,1,30,323.64,0
2298,8,0,15,3,48,232,1,1,30,1120.92,0
2299,9,1,15,3,27,17,1,1,30,144.0,1
2300,12,0,36,1,75,7,1,1,30,214.8,0
2301,5,0,37,0,6,7,1,2,30,40.44,0
2302,14,0,35,1,64,356,1,1,30,1533.68,0
2303,14,0,36,1,70,7,1,1,25,233.685,0
2304,7,0,36,1,62,7,1,1,25,152.1,0
2305,15,0,36,1,86,29,1,1,30,279.44,0
2306,8,0,36,1,43,282,1,1,30,1233.12,0
2307,17,0,35,2,125,141,1,1,30,942.6,0
2308,11,0,36,1,173,7,1,1,30,594.84,0
2309,11,0,36,1,87,7,1,1,30,221.08,0
2310,10,0,36,1,99,7,1,1,30,277.68,0
2311,13,0,36,0,58,7,1,2,30,128.84,0
2312,29,0,36,3,229,51,1,1,30,827.76,0
2313,8,0,36,1,31,480,1,1,30,2054.04,0
2314,13,0,35,1,186,147,1,1,25,1376.82,0
2315,7,0,35,1,90,183,1,1,30,1004.6,0
2316,5,0,35,0,18,7,1,2,25,81.81,0
2317,6,0,36,0,18,10,1,2,30,78.12,0
2318,5,0,35,0,6,7,1,2,25,45.495,1
2319,7,0,35,1,131,381,1,1,30,1838.56,0
2320,11,0,35,1,158,8,1,1,45,316.2,0
2321,12,0,35,1,79,105,1,1,25,788.49,0
2322,27,1,31,0,51,13,1,2,30,101.24,1
2323,25,0,34,8,97,7,1,1,55,171.855,0
2324,17,0,34,1,102,23,1,1,25,380.025,0
2325,5,0,32,1,26,7,1,1,30,151.64,0
2326,13,1,33,0,45,7,1,2,30,158.4,1
2327,13,1,34,0,48,31,1,2,30,225.64,1
2328,5,0,34,0,6,7,1,2,30,40.44,1
2329,5,0,34,1,29,7,1,1,45,65.55,0
2330,7,0,31,1,101,11,1,1,55,123.165,0
2331,5,0,34,0,6,7,1,2,45,25.275,1
2332,5,0,34,1,6,7,1,1,55,15.165,0
2333,29,0,29,3,242,7,1,1,25,775.89,0
2334,10,0,32,3,120,268,2,1,30,1364.4,0
2335,6,0,34,1,86,7,1,1,30,189.16,0
2336,7,0,33,0,48,35,1,2,30,217.52,0
2337,10,0,34,1,57,172,1,1,25,911.79,0
2338,8,0,25,1,40,190,2,1,30,823.2,0
2339,8,0,24,1,43,27,1,1,45,113.4,0
2340,15,0,25,0,29,7,1,2,30,66.16,0
2341,5,0,24,0,6,18,1,2,45,52.775,0
2342,14,0,23,1,36,16,1,1,25,138.87,0
2343,6,0,23,1,65,7,1,1,30,168.6,0
2344,6,0,16,1,30,25,1,1,25,200.25,0
2345,20,0,15,1,145,82,2,1,25,673.335,0
2346,16,0,13,1,175,70,1,1,55,244.995,0
2347,12,0,14,3,49,28,1,1,30,237.08,0
2348,6,0,7,1,44,212,1,1,30,1034.36,0
2349,7,1,7,1,23,7,1,1,30,97.44,1
2350,18,0,46,2,87,27,1,1,30,308.88,0
2351,10,0,47,0,21,29,1,2,30,152.16,0
2352,20,0,45,2,76,381,1,1,30,1647.76,0
2353,20,0,46,2,82,23,1,1,15,392.975,0
2354,13,0,46,2,74,24,1,1,25,244.44,0
2355,21,0,46,3,98,54,1,1,30,393.52,0
2356,14,0,46,2,55,307,1,1,45,842.0,0
2357,23,0,45,4,137,166,1,1,30,1056.68,0
2358,17,0,46,2,185,22,1,1,30,668.92,0
2359,17,0,46,3,99,24,1,1,45,189.475,0
2360,16,0,46,2,111,29,1,1,30,379.76,0
2361,19,0,46,0,70,30,1,2,45,146.825,0
2362,35,0,46,5,241,76,1,1,30,941.84,0
2363,14,0,46,3,43,505,1,1,45,1355.075,0
2364,19,0,45,2,198,172,1,1,25,1505.16,0
2365,13,0,45,3,102,208,1,1,45,699.175,0
2366,10,0,45,0,30,22,1,2,30,146.8,0
2367,12,0,46,0,30,35,1,2,30,192.2,0
2368,10,0,45,0,16,22,1,2,30,111.24,1
2369,13,0,45,2,143,406,1,1,30,1952.64,0
2370,17,0,45,3,170,33,1,1,45,387.5,0
2371,18,0,45,3,91,130,1,1,25,916.83,0
2372,33,1,41,0,63,38,1,2,30,215.32,1
2373,31,0,44,10,109,23,1,1,55,201.135,0
2374,23,0,44,3,114,48,1,1,30,451.88,0
2375,11,0,42,2,38,22,1,1,45,141.075,0
2376,19,1,43,0,57,31,1,2,30,268.48,1
2377,19,1,44,0,60,56,1,2,45,212.325,1
2378,10,0,44,0,18,22,1,2,30,116.64,1
2379,11,0,44,2,41,22,1,1,45,111.85,0
2380,13,0,41,3,113,36,1,1,55,165.945,0
2381,10,1,44,0,23,31,1,2,45,107.9,1
2382,10,0,44,3,20,26,1,1,55,52.845,0
2383,35,0,39,5,254,22,2,1,25,859.23,0
2384,16,1,42,5,132,293,2,1,30,1478.48,0
2385,12,0,44,2,98,24,1,1,30,271.24,0
2386,13,0,43,0,60,60,1,2,45,207.25,0
2387,16,0,44,2,69,197,1,1,25,1040.13,0
2388,14,0,35,3,52,215,2,1,30,937.28,0
2389,14,0,34,2,55,52,1,1,55,110.82,0
2390,21,0,35,0,41,32,1,2,30,180.24,0
2391,10,0,34,0,26,43,1,2,45,142.9,0
2392,20,0,33,2,48,41,1,1,25,267.21,0
2393,12,0,33,2,77,30,1,1,45,171.675,0
2394,12,0,26,2,42,50,1,1,30,292.08,0
2395,26,0,25,3,157,107,2,1,25,801.675,0
2396,22,0,23,2,187,95,1,1,55,287.775,0
2397,18,0,24,5,61,53,2,1,45,219.475,0
2398,12,0,17,3,56,237,1,1,30,1148.44,0
2399,13,0,17,3,35,22,1,1,30,171.52,1
2400,8,0,34,1,67,7,1,1,30,207.28,0
2401,5,0,35,0,6,7,1,2,25,45.495,0
2402,10,0,33,1,56,351,1,1,30,1506.16,0
2403,10,0,34,1,62,7,1,1,25,225.225,0
2404,5,0,34,1,54,7,1,1,15,175.56,0
2405,11,0,34,1,78,24,1,1,30,251.92,0
2406,5,0,34,1,35,277,1,1,30,1205.6,0
2407,13,0,33,2,117,136,1,1,30,915.08,0
2408,7,0,34,1,165,7,1,1,30,587.32,0
2409,7,0,34,1,79,7,1,1,30,213.56,0
2410,6,0,34,1,91,7,1,1,30,270.16,0
2411,9,0,34,0,50,7,1,2,30,121.32,0
2412,25,0,34,3,221,46,1,1,30,800.24,0
2413,5,0,34,1,23,475,1,1,30,2026.52,0
2414,9,0,33,1,178,142,1,1,25,1345.86,0
2415,5,0,33,1,82,178,1,1,30,977.08,0
2416,5,0,33,0,10,7,1,2,25,73.35,0
2417,5,0,34,0,10,7,1,2,30,58.6,0
2418,5,0,33,0,6,7,1,2,25,45.495,1
2419,5,0,33,1,123,376,1,1,25,2037.42,0
2420,7,0,33,1,150,7,1,1,45,309.0,0
2421,8,0,33,1,71,100,1,1,25,757.53,0
2422,23,0,29,0,43,8,1,2,25,82.935,1
2423,21,0,32,8,89,7,1,1,55,169.035,0
2424,13,0,32,1,94,18,1,1,25,349.065,1
2425,5,0,30,1,18,7,1,1,30,144.12,0
2426,9,0,31,0,37,7,1,2,30,150.88,1
2427,9,1,32,0,40,26,1,2,30,198.12,1
2428,5,0,32,0,6,7,1,2,30,40.44,1
2429,5,0,32,1,6,7,1,1,30,40.44,0
2430,5,0,29,1,93,7,1,1,55,114.345,0
2431,5,0,32,0,6,7,1,2,45,25.275,1
2432,5,0,32,1,6,7,1,1,55,15.165,1
2433,25,0,27,3,234,7,1,1,25,767.43,0
2434,6,0,30,3,112,263,2,1,25,1503.99,0
2435,5,0,32,1,78,7,1,1,25,204.345,0
2436,5,0,31,0,40,30,1,2,30,190.0,0
2437,6,0,32,1,49,167,1,1,25,880.83,0
2438,5,0,23,1,32,185,2,1,25,895.14,0
2439,5,0,22,1,35,22,1,1,45,96.2,0
2440,11,0,23,0,21,7,1,2,25,65.97,0
2441,5,0,22,0,6,13,1,2,45,40.275,0
2442,10,0,21,1,28,11,1,1,25,107.91,0
2443,5,0,21,1,57,7,1,1,30,161.08,0
2444,5,0,14,1,22,20,1,1,25,169.29,0
2445,16,0,13,1,137,77,2,1,25,642.375,0
2446,12,0,11,1,167,65,1,1,45,391.125,0
2447,8,0,12,3,41,23,1,1,30,209.56,0
2448,5,0,5,1,36,207,1,1,30,1006.84,0
2449,5,1,5,0,15,7,1,1,30,89.92,1
2450,15,0,43,1,85,23,1,1,30,289.6,0
2451,7,0,44,0,19,25,1,2,30,132.88,0
2452,17,0,42,1,74,377,1,1,30,1628.48,0
2453,17,0,43,1,80,19,1,1,15,366.465,0
2454,10,0,43,1,72,20,1,1,25,222.75,0
2455,18,0,43,2,96,50,1,1,30,374.24,0
2456,11,0,43,1,53,303,1,1,30,1327.92,0
2457,20,0,42,3,135,162,1,1,30,1037.4,0
2458,14,0,43,1,183,18,1,1,30,649.64,0
2459,14,0,43,2,97,20,1,1,30,283.88,0
2460,13,0,43,1,109,25,1,1,30,360.48,0
2461,16,1,43,0,68,26,1,2,30,215.64,0
2462,32,0,43,4,239,72,1,1,30,922.56,0
2463,11,0,43,2,41,501,1,1,30,2148.84,0
2464,16,0,42,1,196,168,1,1,25,1483.47,0
2465,10,0,42,2,100,204,1,1,30,1099.4,0
2466,7,0,42,0,28,18,1,2,25,143.46,0
2467,9,0,43,0,28,31,1,2,30,172.92,0
2468,7,0,42,0,14,18,1,2,25,103.455,1
2469,10,0,42,1,141,402,1,1,30,1933.36,0
2470,14,0,42,2,168,29,1,1,45,375.45,0
2471,15,0,42,2,89,126,1,1,25,895.14,0
2472,30,0,38,0,61,34,1,2,30,196.04,1
2473,28,0,41,9,107,19,2,1,55,193.905,0
2474,20,0,41,2,112,44,1,1,25,486.675,0
2475,8,0,39,1,36,18,1,1,30,206.44,0
2476,16,1,40,0,55,27,1,2,30,249.2,1
2477,16,1,41,0,58,52,1,2,45,200.275,1
2478,7,1,41,0,16,18,1,2,30,97.36,1
2479,8,0,41,1,39,18,1,1,45,99.8,0
2480,10,0,38,2,111,32,1,1,55,158.715,0
2481,7,0,41,0,21,27,1,2,45,95.85,1
2482,7,0,41,2,18,22,1,1,55,45.615,0
2483,32,1,36,4,252,18,2,1,25,837.54,0
2484,13,0,39,4,130,289,2,1,30,1459.2,0
2485,9,0,41,1,96,20,1,1,30,251.96,0
2486,10,0,40,0,58,56,1,2,30,312.32,0
2487,13,0,41,1,67,193,1,1,25,1018.44,0
2488,11,0,32,2,50,211,2,1,30,918.0,0
2489,11,0,31,1,53,48,1,1,55,103.59,0
2490,18,0,32,0,39,28,1,2,30,160.96,0
2491,7,0,31,0,24,39,1,2,45,130.85,0
2492,17,0,30,1,46,37,1,1,25,245.52,0
2493,9,0,30,1,75,26,1,1,30,255.4,0
2494,9,0,23,1,40,46,1,1,30,272.8,0
2495,23,0,22,2,155,103,2,1,25,779.985,0
2496,19,0,20,1,185,91,1,1,55,280.545,0
2497,15,0,21,4,59,49,1,1,30,331.88,0
2498,9,0,14,2,54,233,1,1,30,1129.16,0
2499,10,0,14,2,33,18,1,1,30,152.24,1
2500,11,0,37,1,69,7,1,1,30,210.56,0
2501,5,0,38,0,6,7,1,2,30,40.44,0
2502,13,0,36,1,58,355,1,1,30,1525.44,0
2503,13,0,37,1,64,7,1,1,15,279.785,0
2504,6,0,37,1,56,7,1,1,25,147.33,0
2505,14,0,37,2,80,28,1,1,30,271.2,0
2506,7,0,37,1,37,281,1,1,30,1224.88,0
2507,16,0,36,3,119,140,1,1,30,934.36,0
2508,10,0,37,1,167,7,1,1,30,590.6,0
2509,10,0,37,2,81,7,1,1,30,216.84,0
2510,9,0,37,1,93,7,1,1,30,273.44,0
2511,12,0,37,0,52,7,1,2,30,124.6,0
2512,28,0,37,4,223,50,2,1,30,819.52,0
2513,7,0,37,2,25,479,1,1,30,2045.8,0
2514,12,0,36,1,180,146,1,1,25,1367.55,0
2515,6,0,36,2,84,182,1,1,30,996.36,0
2516,5,0,36,0,12,7,1,2,25,77.04,0
2517,5,0,37,0,12,9,1,2,30,69.88,0
2518,5,0,36,0,6,7,1,2,25,45.495,1
2519,6,0,36,1,125,380,1,1,30,1830.32,0
2520,10,0,36,2,152,7,1,1,45,311.05,0
2521,11,0,36,2,73,104,1,1,25,779.22,0
2522,26,1,32,0,45,12,1,2,30,93.0,1
2523,24,0,35,9,91,7,1,1,55,170.265,0
2524,16,0,35,2,96,22,1,1,25,370.755,1
2525,5,0,33,1,20,7,1,1,30,147.4,0
2526,12,1,34,0,39,7,1,2,30,154.16,1
2527,12,0,35,0,42,30,1,2,45,135.875,1
2528,5,1,35,0,6,7,1,2,30,40.44,1
2529,5,0,35,1,23,7,1,1,45,62.9,0
2530,6,0,32,2,95,10,1,1,55,120.075,0
2531,5,0,35,0,6,7,1,2,45,25.275,1
2532,5,0,35,1,6,7,1,1,55,15.165,0
2533,28,0,30,4,236,7,2,1,25,771.12,0
2534,9,0,33,4,114,267,2,1,30,1356.16,0
2535,5,0,35,1,80,7,1,1,30,184.92,0
2536,6,0,34,0,42,34,1,2,30,209.28,0
2537,9,0,35,1,51,171,1,1,25,902.52,0
2538,7,0,26,2,34,189,2,1,30,814.96,0
2539,7,0,25,1,37,26,1,1,55,64.95,0
2540,14,0,26,0,23,7,1,2,30,61.92,0
2541,5,0,25,0,6,17,1,2,45,50.275,0
2542,13,0,24,1,30,15,1,1,25,129.6,0
2543,5,0,24,1,59,7,1,1,30,164.36,0
2544,5,0,17,1,24,24,1,1,30,169.76,0
2545,19,0,16,2,139,81,2,1,25,664.065,0
2546,15,0,14,1,169,69,1,1,55,241.905,0
2547,11,0,15,4,43,27,1,1,30,228.84,0
2548,5,0,8,2,38,211,1,1,30,1026.12,0
2549,6,1,8,2,17,7,1,1,30,93.2,1
2550,17,0,40,3,87,33,1,1,30,346.48,0
2551,9,0,41,0,21,35,1,2,30,189.76,0
2552,19,0,39,3,76,387,1,1,30,1685.36,0
2553,19,0,40,3,82,29,1,1,15,444.675,0
2554,12,0,40,3,74,30,1,1,25,286.74,0
2555,20,0,40,4,98,60,1,1,30,431.12,0
2556,13,0,40,3,55,313,1,1,45,865.5,0
2557,22,1,39,5,137,172,1,1,30,1094.28,0
2558,16,0,40,3,185,28,1,1,30,706.52,0
2559,16,0,40,4,99,30,1,1,30,340.76,0
2560,15,0,40,3,111,35,1,1,30,417.36,0
2561,18,0,40,0,70,36,1,2,30,272.52,0
2562,34,1,40,6,241,82,2,1,30,979.44,0
2563,13,0,40,4,43,511,1,1,45,1378.575,0
2564,18,0,39,3,198,178,1,1,25,1547.46,0
2565,12,0,39,4,102,214,1,1,30,1156.28,0
2566,9,0,39,0,30,28,1,2,25,207.45,0
2567,11,0,40,0,30,41,1,2,30,229.8,0
2568,9,1,39,0,16,28,1,2,25,167.445,1
2569,12,0,39,3,143,412,1,1,30,1990.24,0
2570,16,0,39,4,170,39,1,1,45,411.0,0
2571,17,0,39,4,91,136,2,1,25,959.13,0
2572,32,1,35,0,63,44,1,2,30,252.92,1
2573,30,0,38,1,109,29,1,1,55,215.235,0
2574,22,0,38,4,114,54,1,1,30,489.48,0
2575,10,0,36,3,38,28,1,1,30,263.32,0
2576,18,1,37,0,57,37,1,2,30,306.08,1
2577,18,0,38,0,60,62,1,2,45,235.825,1
2578,9,0,38,0,18,28,1,2,30,154.24,1
2579,10,0,38,3,41,28,1,1,45,135.35,0
2580,12,0,35,4,113,42,1,1,55,180.045,0
2581,9,0,38,0,23,37,1,2,45,131.4,1
2582,9,0,38,4,20,32,1,1,55,66.945,0
2583,34,0,33,6,254,28,2,1,25,901.53,0
2584,15,0,36,6,132,299,2,1,30,1516.08,0
2585,11,0,38,3,98,30,1,1,30,308.84,0
2586,12,1,37,0,60,66,1,2,45,230.75,1
2587,15,0,38,3,69,203,1,1,25,1082.43,0
2588,13,0,29,4,52,221,2,1,30,974.88,0
2589,13,0,28,3,55,58,1,1,55,124.92,0
2590,20,0,29,0,41,38,1,2,30,217.84,0
2591,9,0,28,0,26,49,1,2,45,166.4,0
2592,19,0,27,3,48,47,1,1,25,309.51,0
2593,11,0,27,3,77,36,1,1,30,312.28,0
2594,11,0,20,3,42,56,1,1,30,329.68,0
2595,25,0,19,4,157,113,2,1,25,843.975,0
2596,21,0,17,3,187,101,1,1,55,301.875,0
2597,17,0,18,6,61,59,2,1,30,388.76,0
2598,11,0,11,4,56,243,2,1,30,1186.04,0
